Time,Total load consumption[kWh],Pwt[kWh/unit],Ppv(the output of the PV array)[kWh/unit],Nh_Total load consumption[kWh],Total PV output[kW],Total WT output[kW]
2017/1/1 0:00,0.0,0.0,0.0,0.0,0.0,0.0
2017/1/1 1:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/1 2:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/1 3:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/1 4:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/1 5:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/1 6:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/1 7:00,0.20845179,0.0072215840000000005,0.002239809,0.20845179,0.008959236,0.014443168000000001
2017/1/1 8:00,0.2957,0.014871183,0.029450746,0.2957,0.117802984,0.029742366
2017/1/1 9:00,0.2559,0.0,0.077426972,0.2559,0.309707888,0.0
2017/1/1 10:00,0.09699999999999999,0.0,0.067789439,0.09699999999999999,0.271157756,0.0
2017/1/1 11:00,0.09699999999999999,0.0,0.13194551599999998,0.09699999999999999,0.5277820639999999,0.0
2017/1/1 12:00,0.09699999999999999,0.0,0.15924619,0.09699999999999999,0.63698476,0.0
2017/1/1 13:00,0.1259,0.0,0.145098597,0.1259,0.580394388,0.0
2017/1/1 14:00,0.1259,0.0,0.11436494300000001,0.1259,0.45745977200000004,0.0
2017/1/1 15:00,0.09699999999999999,0.0,0.067253896,0.09699999999999999,0.269015584,0.0
2017/1/1 16:00,0.09699999999999999,0.0,0.016046684,0.09699999999999999,0.064186736,0.0
2017/1/1 17:00,0.1259,0.0,0.001131178,0.1259,0.004524712,0.0
2017/1/1 18:00,0.3018,0.0,0.0,0.3018,0.0,0.0
2017/1/1 19:00,0.3107,0.0,0.0,0.3107,0.0,0.0
2017/1/1 20:00,0.8049,0.0,0.0,0.8049,0.0,0.0
2017/1/1 21:00,0.3307,0.0,0.0,0.3307,0.0,0.0
2017/1/1 22:00,0.3596,0.0,0.0,0.3596,0.0,0.0
2017/1/1 23:00,0.1548,0.0,0.0,0.1548,0.0,0.0
2017/1/2 0:00,0.191,0.0,0.0,0.191,0.0,0.0
2017/1/2 1:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/2 2:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/2 3:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/2 4:00,0.09699999999999999,0.06516498400000001,0.0,0.09699999999999999,0.0,0.13032996800000002
2017/1/2 5:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/2 6:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/2 7:00,0.374059304,0.022379546,0.001099758,0.374059304,0.004399032,0.044759092
2017/1/2 8:00,0.317613011,0.0,0.0059786119999999995,0.317613011,0.023914447999999998,0.0
2017/1/2 9:00,0.38377701799999997,0.048426727999999995,0.00864969,0.38377701799999997,0.03459876,0.09685345599999999
2017/1/2 10:00,0.09699999999999999,0.29951705100000003,0.021610992000000002,0.09699999999999999,0.08644396800000001,0.5990341020000001
2017/1/2 11:00,0.09699999999999999,0.462065584,0.026418574,0.09699999999999999,0.105674296,0.924131168
2017/1/2 12:00,0.09699999999999999,0.336883836,0.021010542000000004,0.09699999999999999,0.08404216800000001,0.673767672
2017/1/2 13:00,0.1259,0.37575735600000004,0.004834735,0.1259,0.01933894,0.7515147120000001
2017/1/2 14:00,0.1259,0.45088692799999996,0.006464131999999999,0.1259,0.025856527999999997,0.9017738559999999
2017/1/2 15:00,0.09699999999999999,0.38458333200000006,0.0103331,0.09699999999999999,0.0413324,0.7691666640000001
2017/1/2 16:00,0.09699999999999999,0.444069151,0.0032726,0.09699999999999999,0.0130904,0.888138302
2017/1/2 17:00,0.1259,0.302854938,0.000557809,0.1259,0.002231236,0.605709876
2017/1/2 18:00,0.3018,0.275617406,0.0,0.3018,0.0,0.551234812
2017/1/2 19:00,0.3107,0.320843799,0.0,0.3107,0.0,0.641687598
2017/1/2 20:00,0.8049,0.113329531,0.0,0.8049,0.0,0.226659062
2017/1/2 21:00,0.364414895,0.0,0.0,0.364414895,0.0,0.0
2017/1/2 22:00,0.38927940899999997,0.0,0.0,0.38927940899999997,0.0,0.0
2017/1/2 23:00,0.188589482,0.0,0.0,0.188589482,0.0,0.0
2017/1/3 0:00,0.191,0.0,0.0,0.191,0.0,0.0
2017/1/3 1:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/3 2:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/3 3:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/3 4:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/3 5:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/3 6:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/3 7:00,0.417799355,0.0,0.002273154,0.417799355,0.009092616,0.0
2017/1/3 8:00,0.313996652,0.0,0.027597162,0.313996652,0.110388648,0.0
2017/1/3 9:00,0.372621008,0.0,0.054738322,0.372621008,0.218953288,0.0
2017/1/3 10:00,0.09699999999999999,0.0,0.090618695,0.09699999999999999,0.36247478,0.0
2017/1/3 11:00,0.09699999999999999,0.0,0.122637216,0.09699999999999999,0.490548864,0.0
2017/1/3 12:00,0.09699999999999999,0.0,0.138846628,0.09699999999999999,0.555386512,0.0
2017/1/3 13:00,0.1259,0.0,0.152457755,0.1259,0.60983102,0.0
2017/1/3 14:00,0.1259,0.0,0.128127049,0.1259,0.512508196,0.0
2017/1/3 15:00,0.09699999999999999,0.0,0.075953693,0.09699999999999999,0.303814772,0.0
2017/1/3 16:00,0.09699999999999999,0.0,0.017883031,0.09699999999999999,0.071532124,0.0
2017/1/3 17:00,0.1259,0.0,0.001146615,0.1259,0.00458646,0.0
2017/1/3 18:00,0.3018,0.067946808,0.0,0.3018,0.0,0.135893616
2017/1/3 19:00,0.3107,0.240708735,0.0,0.3107,0.0,0.48141747
2017/1/3 20:00,0.8049,0.168707883,0.0,0.8049,0.0,0.337415766
2017/1/3 21:00,0.638530764,0.16049649,0.0,0.638530764,0.0,0.32099298
2017/1/3 22:00,0.7506231390000001,0.195244895,0.0,0.7506231390000001,0.0,0.39048979
2017/1/3 23:00,0.394062123,0.249649924,0.0,0.394062123,0.0,0.499299848
2017/1/4 0:00,0.191,0.307788094,0.0,0.191,0.0,0.615576188
2017/1/4 1:00,0.09699999999999999,0.323737039,0.0,0.09699999999999999,0.0,0.647474078
2017/1/4 2:00,0.09699999999999999,0.413665912,0.0,0.09699999999999999,0.0,0.827331824
2017/1/4 3:00,0.09699999999999999,0.459350352,0.0,0.09699999999999999,0.0,0.918700704
2017/1/4 4:00,0.09699999999999999,0.543531432,0.0,0.09699999999999999,0.0,1.087062864
2017/1/4 5:00,0.09699999999999999,0.610730624,0.0,0.09699999999999999,0.0,1.221461248
2017/1/4 6:00,0.09699999999999999,0.7433620320000001,0.0,0.09699999999999999,0.0,1.4867240640000001
2017/1/4 7:00,0.743979782,0.820243825,0.0028509509999999996,0.743979782,0.011403803999999998,1.64048765
2017/1/4 8:00,0.51777436,0.872280596,0.028821165,0.51777436,0.11528466,1.744561192
2017/1/4 9:00,0.529453463,1.032352634,0.077016784,0.529453463,0.308067136,2.064705268
2017/1/4 10:00,0.09699999999999999,1.081083123,0.09724915099999999,0.09699999999999999,0.38899660399999997,2.162166246
2017/1/4 11:00,0.09699999999999999,1.0698760920000001,0.1403571,0.09699999999999999,0.5614284,2.1397521840000002
2017/1/4 12:00,0.09699999999999999,1.0249660729999999,0.158125698,0.09699999999999999,0.632502792,2.0499321459999997
2017/1/4 13:00,0.1259,1.107391172,0.146802136,0.1259,0.587208544,2.214782344
2017/1/4 14:00,0.1259,1.291751139,0.112119041,0.1259,0.448476164,2.583502278
2017/1/4 15:00,0.09699999999999999,1.325504397,0.059925665,0.09699999999999999,0.23970266,2.651008794
2017/1/4 16:00,0.09699999999999999,1.290867932,0.014446154,0.09699999999999999,0.057784616,2.581735864
2017/1/4 17:00,0.1259,1.352579437,0.001154105,0.1259,0.00461642,2.705158874
2017/1/4 18:00,0.3018,1.333974105,0.0,0.3018,0.0,2.66794821
2017/1/4 19:00,0.3107,1.1182865309999999,0.0,0.3107,0.0,2.2365730619999997
2017/1/4 20:00,0.8049,0.9161256790000001,0.0,0.8049,0.0,1.8322513580000002
2017/1/4 21:00,0.614867512,0.688999789,0.0,0.614867512,0.0,1.377999578
2017/1/4 22:00,0.7285688920000001,0.633433238,0.0,0.7285688920000001,0.0,1.266866476
2017/1/4 23:00,0.40275823,0.631793415,0.0,0.40275823,0.0,1.26358683
2017/1/5 0:00,0.191,0.775659586,0.0,0.191,0.0,1.551319172
2017/1/5 1:00,0.09699999999999999,0.6809317690000001,0.0,0.09699999999999999,0.0,1.3618635380000002
2017/1/5 2:00,0.09699999999999999,0.621648164,0.0,0.09699999999999999,0.0,1.243296328
2017/1/5 3:00,0.09699999999999999,0.409724318,0.0,0.09699999999999999,0.0,0.819448636
2017/1/5 4:00,0.09699999999999999,0.292669866,0.0,0.09699999999999999,0.0,0.585339732
2017/1/5 5:00,0.09699999999999999,0.122037355,0.0,0.09699999999999999,0.0,0.24407471
2017/1/5 6:00,0.09699999999999999,0.05816527,0.0,0.09699999999999999,0.0,0.11633054
2017/1/5 7:00,0.851100458,0.131858549,0.001690197,0.851100458,0.006760788,0.263717098
2017/1/5 8:00,0.582119918,0.146317116,0.014361155,0.582119918,0.05744462,0.292634232
2017/1/5 9:00,0.61761301,0.1196,0.032511862999999995,0.61761301,0.13004745199999998,0.2392
2017/1/5 10:00,0.09699999999999999,0.10832220099999999,0.060941504,0.09699999999999999,0.243766016,0.21664440199999999
2017/1/5 11:00,0.09699999999999999,0.08895719699999999,0.064434375,0.09699999999999999,0.2577375,0.17791439399999998
2017/1/5 12:00,0.09699999999999999,0.54246445,0.051355912000000004,0.09699999999999999,0.20542364800000001,1.0849289
2017/1/5 13:00,0.34633903299999996,0.625225284,0.048053372999999996,0.34633903299999996,0.19221349199999999,1.250450568
2017/1/5 14:00,0.23048238899999998,0.66301204,0.038824226,0.23048238899999998,0.155296904,1.32602408
2017/1/5 15:00,0.09699999999999999,0.330285717,0.028555700000000003,0.09699999999999999,0.11422280000000001,0.660571434
2017/1/5 16:00,0.09699999999999999,0.176117982,0.008824395,0.09699999999999999,0.03529758,0.352235964
2017/1/5 17:00,0.299769573,0.33872170799999995,0.000563523,0.299769573,0.002254092,0.6774434159999999
2017/1/5 18:00,0.442059999,0.23776689399999998,0.0,0.442059999,0.0,0.47553378799999996
2017/1/5 19:00,0.499239447,0.200627107,0.0,0.499239447,0.0,0.401254214
2017/1/5 20:00,0.868390917,0.0,0.0,0.868390917,0.0,0.0
2017/1/5 21:00,1.134958271,0.0,0.0,1.134958271,0.0,0.0
2017/1/5 22:00,1.3596855140000002,0.0,0.0,1.3596855140000002,0.0,0.0
2017/1/5 23:00,0.676286315,0.0,0.0,0.676286315,0.0,0.0
2017/1/6 0:00,0.191,0.0,0.0,0.191,0.0,0.0
2017/1/6 1:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/6 2:00,0.09699999999999999,0.012057171,0.0,0.09699999999999999,0.0,0.024114342
2017/1/6 3:00,0.09699999999999999,0.050772402,0.0,0.09699999999999999,0.0,0.101544804
2017/1/6 4:00,0.09699999999999999,0.051389878,0.0,0.09699999999999999,0.0,0.102779756
2017/1/6 5:00,0.09699999999999999,0.168092778,0.0,0.09699999999999999,0.0,0.336185556
2017/1/6 6:00,0.09699999999999999,0.164232043,0.0,0.09699999999999999,0.0,0.328464086
2017/1/6 7:00,0.916551969,0.11792836599999999,0.000556169,0.916551969,0.002224676,0.23585673199999999
2017/1/6 8:00,0.628923106,0.053024762999999996,0.015073327,0.628923106,0.060293308,0.10604952599999999
2017/1/6 9:00,0.648139436,0.100153676,0.074982054,0.648139436,0.299928216,0.200307352
2017/1/6 10:00,0.09699999999999999,0.21817142899999997,0.12643368300000002,0.09699999999999999,0.5057347320000001,0.43634285799999994
2017/1/6 11:00,0.09699999999999999,0.337973474,0.159522007,0.09699999999999999,0.638088028,0.675946948
2017/1/6 12:00,0.09699999999999999,0.43058075799999995,0.17084141100000003,0.09699999999999999,0.6833656440000001,0.8611615159999999
2017/1/6 13:00,0.40708213299999996,0.321490305,0.15554981199999998,0.40708213299999996,0.6221992479999999,0.64298061
2017/1/6 14:00,0.304980563,0.28205960399999996,0.12328523599999999,0.304980563,0.49314094399999997,0.5641192079999999
2017/1/6 15:00,0.09699999999999999,0.283012962,0.072594996,0.09699999999999999,0.290379984,0.566025924
2017/1/6 16:00,0.09699999999999999,0.258907341,0.019109595,0.09699999999999999,0.07643838,0.517814682
2017/1/6 17:00,0.46751641899999996,0.320286325,0.0011815880000000001,0.46751641899999996,0.0047263520000000005,0.64057265
2017/1/6 18:00,0.618401895,0.24167183399999997,0.0,0.618401895,0.0,0.48334366799999995
2017/1/6 19:00,0.660264538,0.229339317,0.0,0.660264538,0.0,0.458678634
2017/1/6 20:00,1.02604042,0.261231608,0.0,1.02604042,0.0,0.522463216
2017/1/6 21:00,1.6112031169999999,0.289445985,0.0,1.6112031169999999,0.0,0.57889197
2017/1/6 22:00,1.885083375,0.36914769799999997,0.0,1.885083375,0.0,0.7382953959999999
2017/1/6 23:00,0.97221193,0.43638296,0.0,0.97221193,0.0,0.87276592
2017/1/7 0:00,0.191,0.43617804600000004,0.0,0.191,0.0,0.8723560920000001
2017/1/7 1:00,0.09699999999999999,0.45988256299999997,0.0,0.09699999999999999,0.0,0.9197651259999999
2017/1/7 2:00,0.09699999999999999,0.440817631,0.0,0.09699999999999999,0.0,0.881635262
2017/1/7 3:00,0.09699999999999999,0.406808679,0.0,0.09699999999999999,0.0,0.813617358
2017/1/7 4:00,0.09699999999999999,0.440712141,0.0,0.09699999999999999,0.0,0.881424282
2017/1/7 5:00,0.09699999999999999,0.453915615,0.0,0.09699999999999999,0.0,0.90783123
2017/1/7 6:00,0.09699999999999999,0.44714145200000005,0.0,0.09699999999999999,0.0,0.8942829040000001
2017/1/7 7:00,1.136120413,0.450932071,0.004258428,1.136120413,0.017033712,0.901864142
2017/1/7 8:00,0.759497944,0.42362765700000005,0.023693062,0.759497944,0.094772248,0.8472553140000001
2017/1/7 9:00,0.723002578,0.314344652,0.040572408,0.723002578,0.162289632,0.628689304
2017/1/7 10:00,0.09699999999999999,0.21080738300000001,0.036901624,0.09699999999999999,0.147606496,0.42161476600000003
2017/1/7 11:00,0.09699999999999999,0.048939402,0.035570056,0.09699999999999999,0.142280224,0.097878804
2017/1/7 12:00,0.09699999999999999,0.0,0.033870494,0.09699999999999999,0.135481976,0.0
2017/1/7 13:00,0.240157042,0.0,0.028368276,0.240157042,0.113473104,0.0
2017/1/7 14:00,0.151350319,0.0,0.009240436999999999,0.151350319,0.036961747999999996,0.0
2017/1/7 15:00,0.09699999999999999,0.0,0.013106012,0.09699999999999999,0.052424048,0.0
2017/1/7 16:00,0.09699999999999999,0.0,0.00327093,0.09699999999999999,0.01308372,0.0
2017/1/7 17:00,0.42845042,0.0,0.0005660880000000001,0.42845042,0.0022643520000000003,0.0
2017/1/7 18:00,0.574140503,0.119067626,0.0,0.574140503,0.0,0.238135252
2017/1/7 19:00,0.612709618,0.220955662,0.0,0.612709618,0.0,0.441911324
2017/1/7 20:00,0.977441022,0.331571148,0.0,0.977441022,0.0,0.663142296
2017/1/7 21:00,1.504784277,0.41565920799999995,0.0,1.504784277,0.0,0.8313184159999999
2017/1/7 22:00,1.770547202,0.568731309,0.0,1.770547202,0.0,1.137462618
2017/1/7 23:00,0.9002116609999999,0.6728965509999999,0.0,0.9002116609999999,0.0,1.3457931019999998
2017/1/8 0:00,0.191,0.778996742,0.0,0.191,0.0,1.557993484
2017/1/8 1:00,0.09699999999999999,0.837637889,0.0,0.09699999999999999,0.0,1.675275778
2017/1/8 2:00,0.09699999999999999,0.90352028,0.0,0.09699999999999999,0.0,1.80704056
2017/1/8 3:00,0.09699999999999999,0.936469619,0.0,0.09699999999999999,0.0,1.872939238
2017/1/8 4:00,0.09699999999999999,1.00235028,0.0,0.09699999999999999,0.0,2.00470056
2017/1/8 5:00,0.09699999999999999,0.9760000440000001,0.0,0.09699999999999999,0.0,1.9520000880000001
2017/1/8 6:00,0.09699999999999999,0.9588599170000001,0.0,0.09699999999999999,0.0,1.9177198340000001
2017/1/8 7:00,1.180188765,0.952282548,0.0,1.180188765,0.0,1.904565096
2017/1/8 8:00,0.8085925340000001,0.965156723,0.002178404,0.8085925340000001,0.008713616,1.930313446
2017/1/8 9:00,0.784295518,0.92852672,0.009811418,0.784295518,0.039245672,1.85705344
2017/1/8 10:00,0.09699999999999999,0.85790663,0.027242105,0.09699999999999999,0.10896842,1.71581326
2017/1/8 11:00,0.09699999999999999,0.802591628,0.043063422000000004,0.09699999999999999,0.17225368800000002,1.605183256
2017/1/8 12:00,0.09699999999999999,0.17545032100000002,0.09477626300000001,0.09699999999999999,0.37910505200000005,0.35090064200000004
2017/1/8 13:00,0.1259,0.196945646,0.063656264,0.1259,0.254625056,0.393891292
2017/1/8 14:00,0.1259,0.20765714300000002,0.036517068,0.1259,0.146068272,0.41531428600000003
2017/1/8 15:00,0.09699999999999999,0.22007622899999998,0.013581975,0.09699999999999999,0.0543279,0.44015245799999997
2017/1/8 16:00,0.09699999999999999,0.17990932699999998,0.003801965,0.09699999999999999,0.01520786,0.35981865399999996
2017/1/8 17:00,0.1259,0.127813747,0.000567844,0.1259,0.002271376,0.255627494
2017/1/8 18:00,0.3018,0.16077898699999998,0.0,0.3018,0.0,0.32155797399999997
2017/1/8 19:00,0.3107,0.17974526,0.0,0.3107,0.0,0.35949052
2017/1/8 20:00,0.8049,0.127219375,0.0,0.8049,0.0,0.25443875
2017/1/8 21:00,0.549697184,0.026894584,0.0,0.549697184,0.0,0.053789168
2017/1/8 22:00,0.531892192,0.0,0.0,0.531892192,0.0,0.0
2017/1/8 23:00,0.304553565,0.0,0.0,0.304553565,0.0,0.0
2017/1/9 0:00,0.191,0.0,0.0,0.191,0.0,0.0
2017/1/9 1:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/9 2:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/9 3:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/9 4:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/9 5:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/9 6:00,0.09699999999999999,0.0,0.0,0.09699999999999999,0.0,0.0
2017/1/9 7:00,0.7546119179999999,0.0,0.001735275,0.7546119179999999,0.0069411,0.0
2017/1/9 8:00,0.546097184,0.0,0.024031237999999996,0.546097184,0.09612495199999999,0.0
2017/1/9 9:00,0.39109721399999997,0.0,0.029130927999999997,0.39109721399999997,0.11652371199999999,0.0
2017/1/9 10:00,0.09699999999999999,0.0,0.054748991,0.09699999999999999,0.218995964,0.0
2017/1/9 11:00,0.09699999999999999,0.0,0.055796705,0.09699999999999999,0.22318682,0.0
2017/1/9 12:00,0.09699999999999999,0.0,0.069579709,0.09699999999999999,0.278318836,0.0
2017/1/9 13:00,0.1259,0.0,0.070196441,0.1259,0.280785764,0.0
2017/1/9 14:00,0.1259,0.0,0.064676302,0.1259,0.258705208,0.0
2017/1/9 15:00,0.09699999999999999,0.0,0.009762014,0.09699999999999999,0.039048056,0.0
2017/1/9 16:00,0.09699999999999999,0.0,0.006556988000000001,0.09699999999999999,0.026227952000000002,0.0
2017/1/9 17:00,0.1259,0.042619774000000006,0.000574806,0.1259,0.002299224,0.08523954800000001
2017/1/9 18:00,0.3018,0.132407429,0.0,0.3018,0.0,0.264814858
2017/1/9 19:00,0.3107,0.114742477,0.0,0.3107,0.0,0.229484954
2017/1/9 20:00,0.8049,0.007931945,0.0,0.8049,0.0,0.01586389
2017/1/9 21:00,0.3307,0.0,0.0,0.3307,0.0,0.0
2017/1/9 22:00,0.3596,0.0,0.0,0.3596,0.0,0.0
2017/1/9 23:00,0.1548,0.0,0.0,0.1548,0.0,0.0
2017/1/10 0:00,0.191,0.0,0.0,0.191,0.0,0.0
2017/1/10 1:00,0.09699999999999999,0.011079884,0.0,0.09699999999999999,0.0,0.022159768
2017/1/10 2:00,0.09699999999999999,0.010804577,0.0,0.09699999999999999,0.0,0.021609154
2017/1/10 3:00,0.09699999999999999,0.015969997,0.0,0.09699999999999999,0.0,0.031939994
2017/1/10 4:00,0.09699999999999999,0.14448419099999998,0.0,0.09699999999999999,0.0,0.28896838199999997
2017/1/10 5:00,0.09699999999999999,0.144699598,0.0,0.09699999999999999,0.0,0.289399196
2017/1/10 6:00,0.09699999999999999,0.260697201,0.0,0.09699999999999999,0.0,0.521394402
2017/1/10 7:00,0.37575556299999996,0.179977252,0.001135004,0.37575556299999996,0.004540016,0.359954504
2017/1/10 8:00,0.317357724,0.052113663,0.009269973,0.317357724,0.037079892,0.104227326
2017/1/10 9:00,0.285605488,0.128029102,0.023374749,0.285605488,0.093498996,0.256058204
2017/1/10 10:00,0.09699999999999999,0.562607861,0.031522741,0.09699999999999999,0.126090964,1.125215722
2017/1/10 11:00,0.09699999999999999,0.575181179,0.029298502999999997,0.09699999999999999,0.11719401199999999,1.150362358
2017/1/10 12:00,0.09699999999999999,0.46338278899999996,0.049451869,0.09699999999999999,0.197807476,0.9267655779999999
2017/1/10 13:00,0.1259,0.764915997,0.16670907599999998,0.1259,0.6668363039999999,1.529831994
2017/1/10 14:00,0.1259,0.46570676899999996,0.07973514,0.1259,0.31894056,0.9314135379999999
2017/1/10 15:00,0.09699999999999999,0.155269283,0.03062531,0.09699999999999999,0.12250124,0.310538566
2017/1/10 16:00,0.09699999999999999,0.07272039999999999,0.020047028,0.09699999999999999,0.080188112,0.14544079999999998
2017/1/10 17:00,0.1259,0.20967738800000002,0.001243488,0.1259,0.004973952,0.41935477600000004
2017/1/10 18:00,0.3018,0.37068876,0.0,0.3018,0.0,0.74137752
2017/1/10 19:00,0.3107,0.461072606,0.0,0.3107,0.0,0.922145212
2017/1/10 20:00,0.8049,0.328304359,0.0,0.8049,0.0,0.656608718
2017/1/10 21:00,0.48661688799999997,0.17960822699999998,0.0,0.48661688799999997,0.0,0.35921645399999996
2017/1/10 22:00,0.579488974,0.121444409,0.0,0.579488974,0.0,0.242888818
2017/1/10 23:00,0.284545086,0.147178779,0.0,0.284545086,0.0,0.294357558
2017/1/11 0:00,0.191,0.236442574,0.0,0.191,0.0,0.472885148
2017/1/11 1:00,0.09699999999999999,0.258162387,0.0,0.09699999999999999,0.0,0.516324774
2017/1/11 2:00,0.09699999999999999,0.148197763,0.0,0.09699999999999999,0.0,0.296395526
2017/1/11 3:00,0.09699999999999999,0.052986629,0.0,0.09699999999999999,0.0,0.105973258
2017/1/11 4:00,0.09699999999999999,0.086807515,0.0,0.09699999999999999,0.0,0.17361503
2017/1/11 5:00,0.09699999999999999,0.118471486,0.0,0.09699999999999999,0.0,0.236942972
2017/1/11 6:00,0.09699999999999999,0.210344205,0.0,0.09699999999999999,0.0,0.42068841
2017/1/11 7:00,0.7056709059999999,0.369316741,0.000562694,0.7056709059999999,0.002250776,0.738633482
2017/1/11 8:00,0.47906452200000005,0.405784575,0.008776374,0.47906452200000005,0.035105496,0.81156915
2017/1/11 9:00,0.405568893,0.402656277,0.02669892,0.405568893,0.10679568,0.805312554
2017/1/11 10:00,0.09699999999999999,0.94014325,0.10999266,0.09699999999999999,0.43997064,1.8802865
2017/1/11 11:00,0.09699999999999999,1.147886819,0.143829084,0.09699999999999999,0.575316336,2.295773638
2017/1/11 12:00,0.09699999999999999,0.7505843990000001,0.139095427,0.09699999999999999,0.556381708,1.5011687980000001
2017/1/11 13:00,0.1259,0.882274599,0.095988611,0.1259,0.383954444,1.764549198
2017/1/11 14:00,0.1259,1.0747705909999998,0.097800667,0.1259,0.391202668,2.1495411819999997
2017/1/11 15:00,0.09699999999999999,1.016348652,0.0960582,0.09699999999999999,0.3842328,2.032697304
2017/1/11 16:00,0.09699999999999999,1.032766162,0.026886946000000002,0.09699999999999999,0.10754778400000001,2.065532324
2017/1/11 17:00,0.1259,1.31899242,0.002097722,0.1259,0.008390888,2.63798484
2017/1/11 18:00,0.3018,1.357315401,0.0,0.3018,0.0,2.714630802
2017/1/11 19:00,0.3107,1.250767142,0.0,0.3107,0.0,2.501534284
2017/1/11 20:00,0.8049,1.148130591,0.0,0.8049,0.0,2.296261182
2017/1/11 21:00,0.402689354,0.974748527,0.0,0.402689354,0.0,1.949497054
2017/1/11 22:00,0.422463065,0.860326363,0.0,0.422463065,0.0,1.720652726
2017/1/11 23:00,0.22324957,0.708575706,0.0,0.22324957,0.0,1.417151412
2017/1/12 0:00,0.191,0.623282997,0.0,0.191,0.0,1.246565994
2017/1/12 1:00,0.09699999999999999,0.557913589,0.0,0.09699999999999999,0.0,1.115827178
2017/1/12 2:00,0.09699999999999999,0.442094211,0.0,0.09699999999999999,0.0,0.884188422
2017/1/12 3:00,0.09699999999999999,0.6559662629999999,0.0,0.09699999999999999,0.0,1.3119325259999999
2017/1/12 4:00,0.09699999999999999,0.650427206,0.0,0.09699999999999999,0.0,1.300854412
2017/1/12 5:00,0.09699999999999999,0.66571116,0.0,0.09699999999999999,0.0,1.33142232
2017/1/12 6:00,0.09699999999999999,0.601643454,0.0,0.09699999999999999,0.0,1.203286908
2017/1/12 7:00,0.6518840579999999,0.615821698,0.0018634379999999998,0.6518840579999999,0.007453751999999999,1.231643396
2017/1/12 8:00,0.444129589,0.6545276760000001,0.024749108,0.444129589,0.098996432,1.3090553520000001
2017/1/12 9:00,0.32191181,0.726252525,0.048113717,0.32191181,0.192454868,1.45250505
2017/1/12 10:00,0.09699999999999999,0.758374834,0.05655272,0.09699999999999999,0.22621088,1.516749668
2017/1/12 11:00,0.09699999999999999,0.841887155,0.026740724,0.09699999999999999,0.106962896,1.68377431
2017/1/12 12:00,0.09699999999999999,0.562874755,0.027196901000000002,0.09699999999999999,0.10878760400000001,1.12574951
2017/1/12 13:00,0.1259,0.47524533799999996,0.040086894,0.1259,0.160347576,0.9504906759999999
2017/1/12 14:00,0.1259,0.343480364,0.025084032000000003,0.1259,0.10033612800000001,0.686960728
2017/1/12 15:00,0.09699999999999999,0.10363017,0.028994275,0.09699999999999999,0.1159771,0.20726034
2017/1/12 16:00,0.09699999999999999,0.361046241,0.0059061980000000005,0.09699999999999999,0.023624792000000002,0.722092482
2017/1/12 17:00,0.1259,0.0,0.000615676,0.1259,0.002462704,0.0
2017/1/12 18:00,0.3018,0.207162441,0.0,0.3018,0.0,0.414324882
2017/1/12 19:00,0.656145599,0.6333816999999999,0.0,0.656145599,0.0,1.2667633999999999
2017/1/12 20:00,0.8861024040000001,1.0662977340000002,0.0,0.8861024040000001,0.0,2.1325954680000003
2017/1/12 21:00,0.3307,1.323452311,0.0,0.3307,0.0,2.646904622
2017/1/12 22:00,0.3596,1.607603911,0.0,0.3596,0.0,3.215207822
2017/1/12 23:00,0.1548,1.5992793369999998,0.0,0.1548,0.0,3.1985586739999996
2017/1/13 0:00,0.191,1.8441042930000002,0.0,0.191,0.0,3.6882085860000005
2017/1/13 1:00,0.09699999999999999,1.719932161,0.0,0.09699999999999999,0.0,3.439864322
